,adresse,type_de_contrat,niveau_etude,localisation,type_de_cursus,salaire_moyen,salaire_min,salaire_max
8592,Paris (75),CDI,,Paris,,66000.0,4700,85000
8593,Paris 17e (75),"Temps plein, CDI",,Paris,,37000.0,2700,47000
8594,La Défense (92),Stage,bac + 5,Paris,,13500.0,0,27000
8595,Bordeaux (33),CDI,,Bordeaux,,37000.0,2700,47000
8596,Bordeaux (33),CDI,ingénieur,Bordeaux,,37000.0,2700,47000
8597,Lyon (69),,,Lyon,,37000.0,2700,47000
8598,Lyon (69),Stage,,Lyon,,13500.0,0,27000
8599,Saint-Priest (69),CDI,,Lyon,,37000.0,2700,47000
8600,Lyon 6e (69),CDI,,Lyon,,37000.0,2700,47000
8601,Villeurbanne (69),CDI,,Lyon,,37000.0,2700,47000
8602,Lyon 9e (69),CDI,bac + 4,Lyon,,37000.0,2700,47000
8603,Paris (75),,,Paris,,37000.0,2700,47000
8604,Paris 10e (75),"Temps plein, Stage",ingénieur,Paris,grande école,13500.0,0,27000
8605,,,,,,37000.0,2700,47000
8606,69009 Lyon 9e,"Temps plein, CDI",ingénieur,Lyon,,37000.0,2700,47000
8607,31000 Toulouse,Stage,bac + 5,Toulouse,,13500.0,0,27000
8608,,,,,,37000.0,2700,47000
8609,Nantes (44),,bac + 2,Nantes,,37000.0,2700,47000
8610,,,,,,142775.5,85551,200000
8611,Gradignan (33),Stage,master 1,Bordeaux,,13500.0,0,27000
8612,Canéjan (33),Stage,bac + 5,Bordeaux,,13500.0,0,27000
8613,Bordeaux (33),,bac + 3,Bordeaux,,37000.0,2700,47000
8614,,,,,,37000.0,2700,47000
8615,Paris (75),CDI,ingénieur,Paris,,37000.0,2700,47000
8616,Neuilly-sur-Seine (92),CDI,,Paris,,37000.0,2700,47000
8617,Paris (75),Stage,ingénieur,Paris,ingénieur informatique,13500.0,0,27000
8618,Paris (75),,bac + 4,Paris,,37000.0,2700,47000
8619,92300 Levallois-Perret,"Temps plein, CDD, CDI, Apprentissage",,Paris,,37000.0,2700,47000
8620,Paris (75),Stage,bac + 4,Paris,,13500.0,0,27000
8621,Paris (75),,,Paris,,66000.0,4700,85000
8622,Paris (75),,ingénieur,Paris,,37000.0,2700,47000
8623,Paris (75),,,Paris,,66000.0,4700,85000
8624,Vélizy-Villacoublay (78),"Temps plein, Stage",,Paris,,13500.0,0,27000
8625,,,,,,37000.0,2700,47000
8626,Paris (75),,ingénieur,Paris,,37000.0,2700,47000
8627,92100 Boulogne-Billancourt,CDI,ingénieur,Paris,,37000.0,2700,47000
8628,Paris (75),"Temps plein, CDI",bac + 4,Paris,,37000.0,2700,47000
8629,Paris (75),,bac + 2,Paris,,37000.0,2700,47000
8630,Paris (75),,,Paris,,37000.0,2700,47000
8631,Paris (75),"Temps plein, Freelance / Indépendant",,Paris,,142775.5,85551,200000
8632,,,,,,66000.0,4700,85000
8633,,,,,,37000.0,2700,47000
8634,Hauts-de-Seine,"Temps plein, Freelance / Indépendant",,Paris,,37000.0,2700,47000
8635,,,,,,37000.0,2700,47000
8636,Boulogne-Billancourt (92),CDI,bac + 2,Paris,,37000.0,2700,47000
8637,75010 Paris 10e,,,Paris,,37000.0,2700,47000
8638,Lyon 7e (69),CDI,ingénieur,Lyon,,37000.0,2700,47000
8639,,,,,,37000.0,2700,47000
8640,Les Ulis (91),CDI,bac + 5,Paris,,66000.0,4700,85000
8641,Paris (75),"Temps plein, Freelance / Indépendant",,Paris,,142775.5,85551,200000
8642,Paris (75),,,Paris,,66000.0,4700,85000
8643,Lyon (69),Stage,bac + 2,Lyon,autodidacte,13500.0,0,27000
8644,Lyon 3e (69),CDI,bac + 5,Lyon,,66000.0,4700,85000
8645,Nantes (44),CDI,ingénieur,Nantes,,37000.0,2700,47000
8646,Paris (75),"Temps plein, Freelance / Indépendant",,Paris,,142775.5,85551,200000
8647,,,,,,142775.5,85551,200000
8648,Paris (75),Stage,bac + 2,Paris,,13500.0,0,27000
8649,,,,,,66000.0,4700,85000
8650,,,,,,66000.0,4700,85000
8651,Villeurbanne (69),,bac + 2,Lyon,,37000.0,2700,47000
8652,69150 Décines-Charpieu,CDI,,Lyon,,37000.0,2700,47000
8653,Villeurbanne (69),,,Lyon,,37000.0,2700,47000
8654,69760 Limonest,CDI,,Lyon,,37000.0,2700,47000
8655,69760 Limonest,CDI,,Lyon,,37000.0,2700,47000
8656,Haute-Garonne,Stage,ingénieur,Toulouse,,13500.0,0,27000
8657,Toulouse (31),CDI,bac + 5,Toulouse,,37000.0,2700,47000
8658,Toulouse (31),CDI,ingénieur,Toulouse,,37000.0,2700,47000
8659,,,,,,66000.0,4700,85000
8660,Toulouse (31),"Temps plein, Freelance / Indépendant",,Toulouse,,142775.5,85551,200000
8661,Toulouse (31),CDI,ingénieur,Toulouse,,37000.0,2700,47000
8662,Nantes (44),"Temps plein, CDI",ingénieur,Nantes,,37000.0,2700,47000
8663,Villenave-d'Ornon (33),CDI,,Bordeaux,,66000.0,4700,85000
8664,Villenave-d'Ornon (33),CDI,,Bordeaux,,66000.0,4700,85000
8665,Villenave-d'Ornon (33),CDI,,Bordeaux,,66000.0,4700,85000
8666,Paris (75),Stage,ingénieur,Paris,,13500.0,0,27000
8667,,,,,,37000.0,2700,47000
8668,Chevilly-Larue (94),CDI,bac + 3,Paris,,37000.0,2700,47000
8669,Paris (75),,bac + 5,Paris,,66000.0,4700,85000
8670,Paris (75),"Temps plein, CDI",ingénieur,Paris,,66000.0,4700,85000
8671,,,,,,37000.0,2700,47000
8672,,,,,,66000.0,4700,85000
8673,92000 Nanterre,Stage,ingénieur,Paris,,13500.0,0,27000
8674,Paris (75),"Temps plein, Freelance / Indépendant",,Paris,,142775.5,85551,200000
8675,Paris (75),,bac + 5,Paris,,37000.0,2700,47000
8676,Paris 9e (75),CDI,bac + 8,Paris,,66000.0,4700,85000
8677,Paris (75),Stage,bac + 4,Paris,,13500.0,0,27000
8678,Paris (75),,,Paris,,66000.0,4700,85000
8679,Toulouse (31),CDI,bac + 5,Toulouse,,37000.0,2700,47000
8680,Toulouse (31),,bac + 3,Toulouse,,37000.0,2700,47000
8681,Nantes (44),,,Nantes,,37000.0,2700,47000
8682,Nantes (44),CDI,bac + 2,Nantes,,37000.0,2700,47000
8683,Bordeaux (33),CDI,,Bordeaux,,37000.0,2700,47000
8684,Paris (75),Stage,,Paris,,13500.0,0,27000
8685,Ivry-sur-Seine (94),"Apprentissage, Contrat pro",ingénieur,Paris,,66000.0,4700,85000
8686,75011 Paris 11e,"Temps plein, CDI",bac + 2,Paris,,37000.0,2700,47000
8687,Paris 17e (75),"Apprentissage, Contrat pro",ingénieur,Paris,,66000.0,4700,85000
8688,,,,,,37000.0,2700,47000
8689,,,,,,66000.0,4700,85000
8690,,,,,,66000.0,4700,85000
8691,Villeurbanne (69),CDI,ingénieur,Lyon,,37000.0,2700,47000
8692,,,,,,37000.0,2700,47000
8693,,,,,,13500.0,0,27000
8694,,,,,,66000.0,4700,85000
8695,Villeurbanne (69),,bac + 5,Lyon,,37000.0,2700,47000
8696,,,,,,37000.0,2700,47000
8697,Toulouse (31),CDI,ingénieur,Toulouse,,37000.0,2700,47000
8698,Toulouse (31),CDI,ingénieur,Toulouse,,37000.0,2700,47000
8699,Nantes (44),CDI,bac + 4,Nantes,,37000.0,2700,47000
8700,Nouvelle-Aquitaine,,ingénieur,Bordeaux,,66000.0,4700,85000
8701,Paris (75),"Temps plein, CDI",bac + 5,Paris,,66000.0,4700,85000
8702,Charenton-le-Pont (94),CDI,ingénieur,Paris,,66000.0,4700,85000
8703,La Défense (92),,bac + 5,Paris,,66000.0,4700,85000
8704,Paris 6e (75),CDI,ingénieur,Paris,,37000.0,2700,47000
8705,Paris 9e (75),,ingénieur,Paris,,66000.0,4700,85000
8706,Paris (75),"Temps plein, Freelance / Indépendant",,Paris,,66000.0,4700,85000
8707,Meudon (92),"Temps plein, CDI",ingénieur,Paris,,37000.0,2700,47000
8708,92320 Châtillon,Stage,ingénieur,Paris,,13500.0,0,27000
8709,Courbevoie (92),,,Paris,,66000.0,4700,85000
8710,Paris (75),CDI,,Paris,,66000.0,4700,85000
8711,Montreuil (93),"Temps plein, Freelance / Indépendant",bac + 4,Paris,,142775.5,85551,200000
8712,Hauts-de-Seine,,ingénieur,Paris,,66000.0,4700,85000
8713,,,,,,66000.0,4700,85000
8714,Paris (75),,ingénieur,Paris,,66000.0,4700,85000
8715,94230 Cachan,,ingénieur,Paris,,66000.0,4700,85000
8716,Rungis (94),CDI,ingénieur,Paris,,66000.0,4700,85000
8717,Nantes (44),CDI,,Nantes,,37000.0,2700,47000
8718,Nantes (44),CDI,,Nantes,,37000.0,2700,47000
8719,Paris (75),,,Paris,,66000.0,4700,85000
8720,Paris (75),,,Paris,,66000.0,4700,85000
8721,Paris 2e (75),CDI,,Paris,,66000.0,4700,85000
8722,,,,,,142775.5,85551,200000
8723,,,,,,66000.0,4700,85000
8724,Nantes (44),CDI,ingénieur,Nantes,,37000.0,2700,47000
8725,Bordeaux (33),"Temps plein, Freelance / Indépendant",,Bordeaux,,142775.5,85551,200000
8726,75009 Paris 9e,"Temps plein, CDI",bac + 4,Paris,,37000.0,2700,47000
8727,Paris (75),,,Paris,,66000.0,4700,85000
8728,,,,,,66000.0,4700,85000
8729,Paris (75),"Temps plein, Freelance / Indépendant",,Paris,,142775.5,85551,200000
8730,,,,,,66000.0,4700,85000
8731,75017 Paris 17e,"Temps plein, CDI",bac + 4,Paris,,66000.0,4700,85000
8732,Charenton-le-Pont (94),CDI,bac + 2,Paris,,37000.0,2700,47000
8733,,,,,,37000.0,2700,47000
8734,Paris 1er (75),CDI,bac + 2,Paris,,37000.0,2700,47000
8735,Lyon 9e (69),CDI,ingénieur,Lyon,,37000.0,2700,47000
8736,Toulouse (31),,bac + 5,Toulouse,,37000.0,2700,47000
8737,Saint-Herblain (44),CDI,,Nantes,,13500.0,0,27000
8738,Nantes (44),CDI,,Nantes,,37000.0,2700,47000
8739,France,,ingénieur,Bordeaux,,66000.0,4700,85000
8740,33000 Bordeaux,,bac + 2,Bordeaux,,37000.0,2700,47000
8741,Bordeaux (33),Stage,ingénieur,Bordeaux,,13500.0,0,27000
8742,,,,,,37000.0,2700,47000
8743,Bagneux (92),CDI,bac + 5,Paris,,37000.0,2700,47000
8744,Voisins-le-Bretonneux (78),,bac + 5,Paris,,66000.0,4700,85000
8745,,,,,,66000.0,4700,85000
8746,Paris (75),,ingénieur,Paris,,66000.0,4700,85000
8747,,,,,,66000.0,4700,85000
8748,Paris (75),CDI,,Paris,,66000.0,4700,85000
8749,,,,,,66000.0,4700,85000
8750,,,,,,13500.0,0,27000
8751,Rhône,,bac + 5,Lyon,,13500.0,0,27000
8752,France,,bac + 2,Lyon,,37000.0,2700,47000
8753,Lyon 3e (69),CDI,,Lyon,,37000.0,2700,47000
8754,Marennes (69),"Temps plein, CDI",bac + 2,Lyon,,37000.0,2700,47000
8755,Haute-Garonne,Stage,ingénieur,Toulouse,,13500.0,0,27000
8756,Bordeaux (33),CDI,bac + 5,Bordeaux,,66000.0,4700,85000
8757,Paris (75),,,Paris,,66000.0,4700,85000
8758,,,,,,66000.0,4700,85000
8759,Paris (75),,,Paris,,66000.0,4700,85000
8760,Paris (75),,,Paris,,66000.0,4700,85000
8761,Rhône,CDI,bac + 5,Lyon,,37000.0,2700,47000
8762,,,,,,37000.0,2700,47000
8763,,,,,,66000.0,4700,85000
8764,,,,,,37000.0,2700,47000
8765,Bordeaux (33),CDI,,Bordeaux,,37000.0,2700,47000
8766,Paris (75),"Apprentissage, Contrat pro",,Paris,,66000.0,4700,85000
8767,Paris 8e (75),CDI,bac + 5,Paris,,66000.0,4700,85000
8768,Paris (75),CDI,,Paris,,37000.0,2700,47000
8769,Paris (75),,bac + 3,Paris,,66000.0,4700,85000
8770,,,,,,66000.0,4700,85000
8771,,,,,,66000.0,4700,85000
8772,,,,,,66000.0,4700,85000
8773,Lyon (69),Stage,bac + 5,Lyon,,13500.0,0,27000
8774,,,,,,37000.0,2700,47000
8775,Toulouse (31),"Temps plein, CDI",ingénieur,Toulouse,grande école,37000.0,2700,47000
8776,,,,,,66000.0,4700,85000
8777,,,,,,66000.0,4700,85000
8778,Paris (75),,,Paris,,66000.0,4700,85000
8779,Lyon 1er (69),CDI,ingénieur,Lyon,,37000.0,2700,47000
8780,69500 Bron,,bac + 2,Lyon,,37000.0,2700,47000
8781,,,,,,66000.0,4700,85000
8782,Lyon (69),"Temps plein, CDI",,Lyon,,37000.0,2700,47000
8783,Lyon (69),Stage,,Lyon,,13500.0,0,27000
8784,Tassin-la-Demi-Lune (69),CDI,bac + 4,Lyon,,37000.0,2700,47000
8785,Lyon (69),,,Lyon,,37000.0,2700,47000
8786,Lyon (69),,,Lyon,,37000.0,2700,47000
8787,Lyon (69),CDI,bac + 4,Lyon,école de commerce,37000.0,2700,47000
8788,Toulouse (31),CDI,,Toulouse,,37000.0,2700,47000
8789,Toulouse (31),CDI,ingénieur,Toulouse,école de commerce,37000.0,2700,47000
8790,31670 Labège,"Temps plein, CDD",ingénieur,Toulouse,,13500.0,0,27000
8791,Toulouse (31),"Temps plein, CDI",bac + 3,Toulouse,grande école,37000.0,2700,47000
8792,Toulouse (31),CDI,ingénieur,Toulouse,école de commerce,37000.0,2700,47000
8793,,,,,,37000.0,2700,47000
8794,Toulouse (31),CDI,bac + 2,Toulouse,,37000.0,2700,47000
8795,Nantes (44),,,Nantes,,37000.0,2700,47000
8796,Nantes (44),,,Nantes,,66000.0,4700,85000
8797,Nantes (44),CDD,,Nantes,,13500.0,0,27000
8798,,,,,,37000.0,2700,47000
8799,Nantes (44),,,Nantes,,37000.0,2700,47000
8800,Nantes (44),"Temps plein, CDI",ingénieur,Nantes,,37000.0,2700,47000
8801,Nantes (44),,ingénieur,Nantes,école de commerce,37000.0,2700,47000
8802,Nantes (44),,,Nantes,,37000.0,2700,47000
8803,Nantes (44),,,Nantes,,37000.0,2700,47000
8804,Orvault (44),CDI,,Nantes,,66000.0,4700,85000
8805,Nantes (44),,,Nantes,,37000.0,2700,47000
8806,,,,,,37000.0,2700,47000
8807,Nantes (44),CDI,,Nantes,,37000.0,2700,47000
8808,Nantes (44),,,Nantes,,37000.0,2700,47000
8809,Nantes (44),,,Nantes,,37000.0,2700,47000
8810,Saint-Sébastien-sur-Loire (44),,,Nantes,,37000.0,2700,47000
8811,,,,,,37000.0,2700,47000
8812,Bordeaux (33),CDI,,Bordeaux,,37000.0,2700,47000
8813,Bordeaux (33),,,Bordeaux,,37000.0,2700,47000
8814,Cenon (33),"Temps plein, Stage",bac + 3,Bordeaux,,13500.0,0,27000
8815,Bordeaux (33),,,Bordeaux,,37000.0,2700,47000
8816,Bordeaux (33),Stage,,Bordeaux,,13500.0,0,27000
8817,Bordeaux (33),"Temps plein, Stage",ingénieur,Bordeaux,,13500.0,0,27000
8818,Bordeaux (33),"Temps plein, Freelance / Indépendant",,Bordeaux,,142775.5,85551,200000
8819,Bordeaux (33),"Temps plein, CDI",bac + 3,Bordeaux,,37000.0,2700,47000
8820,Bordeaux (33),"Temps plein, CDI",,Bordeaux,,37000.0,2700,47000
8821,Bordeaux (33),,,Bordeaux,,37000.0,2700,47000
8822,Paris (75),"Temps plein, CDI",bac + 3,Paris,,37000.0,2700,47000
8823,Vélizy-Villacoublay (78),"Temps plein, CDI",bac + 5,Paris,,37000.0,2700,47000
8824,Paris (75),"Temps plein, CDI",bac + 4,Paris,école de commerce,66000.0,4700,85000
8825,Montrouge (92),"Temps plein, CDI",,Paris,,66000.0,4700,85000
8826,Paris (75),CDI,ingénieur,Paris,,66000.0,4700,85000
8827,Montrouge (92),"Temps plein, CDD",bac + 2,Paris,,13500.0,0,27000
8828,Paris (75),Stage,,Paris,,13500.0,0,27000
8829,75009 Paris 9e,,bac + 5,Paris,,66000.0,4700,85000
8830,Le Plessis-Robinson (92),"Temps plein, CDI",bac + 2,Paris,,37000.0,2700,47000
8831,,,,,,37000.0,2700,47000
8832,,,,,,66000.0,4700,85000
8833,Paris (75),,bac + 2,Paris,,37000.0,2700,47000
8834,,,,,,37000.0,2700,47000
8835,Paris 13e (75),,,Paris,,66000.0,4700,85000
8836,,,,,,37000.0,2700,47000
8837,Paris 1er (75),CDI,bac + 2,Paris,,37000.0,2700,47000
8838,Paris (75),CDI,,Paris,,66000.0,4700,85000
8839,Massy (91),,bac + 2,Paris,,37000.0,2700,47000
8840,Paris 15e (75),CDD,,Paris,,13500.0,0,27000
8841,Neuilly-sur-Seine (92),CDI,,Paris,,37000.0,2700,47000
8842,Paris 1er (75),CDI,,Paris,,37000.0,2700,47000
8843,,,,,,66000.0,4700,85000
8844,Paris (75),"Temps plein, CDI",,Paris,,37000.0,2700,47000
8845,Paris (75),CDI,bac + 5,Paris,,66000.0,4700,85000
8846,92160 Antony,"Temps plein, CDI",bac + 2,Paris,,37000.0,2700,47000
8847,Paris (75),CDI,ingénieur,Paris,école de commerce,66000.0,4700,85000
8848,Paris 10e (75),CDI,,Paris,,37000.0,2700,47000
8849,Guyancourt (78),Stage,bac + 4,Paris,,13500.0,0,27000
8850,Paris (75),"Apprentissage, Contrat pro",,Paris,autodidacte,37000.0,2700,47000
8851,Paris (75),,,Paris,,37000.0,2700,47000
8852,75002 Paris 2e,CDI,bac + 4,Paris,école de commerce,66000.0,4700,85000
8853,Fontenay-sous-Bois (94),CDI,bac + 4,Paris,,37000.0,2700,47000
8854,,,,,,13500.0,0,27000
8855,92160 Antony,"Temps plein, CDD",bac + 2,Paris,,13500.0,0,27000
8856,Levallois-Perret (92),"Apprentissage, Contrat pro",bac + 4,Paris,école de commerce,66000.0,4700,85000
8857,Paris 1er (75),CDI,bac + 3,Paris,,37000.0,2700,47000
8858,Paris (75),CDI,,Paris,,37000.0,2700,47000
8859,93006 Bobigny,,ingénieur,Paris,,66000.0,4700,85000
8860,Paris 5e (75),,ingénieur,Paris,,66000.0,4700,85000
8861,75009 Paris 9e,"Temps plein, CDD, CDI",bac + 4,Paris,école de commerce,37000.0,2700,47000
8862,93100 Montreuil,,,Paris,grande école,66000.0,4700,85000
8863,,,,,,37000.0,2700,47000
8864,Paris (75),CDI,,Paris,,37000.0,2700,47000
8865,Clichy (92),CDD,bac + 3,Paris,,13500.0,0,27000
8866,Paris (75),,bac + 4,Paris,,66000.0,4700,85000
8867,,,,,,37000.0,2700,47000
8868,Paris (75),CDI,,Paris,école de commerce,66000.0,4700,85000
8869,75016 Paris 16e,,ingénieur,Paris,école de commerce,66000.0,4700,85000
8870,Hauts-de-Seine,Stage,ingénieur,Paris,autodidacte,13500.0,0,27000
8871,Paris (75),,,Paris,,66000.0,4700,85000
8872,Boulogne-Billancourt (92),CDI,bac + 4,Paris,ingénieur informatique,37000.0,2700,47000
8873,Paris (75),,ingénieur,Paris,grande école,66000.0,4700,85000
8874,,,,,,13500.0,0,27000
8875,Paris (75),CDI,bac + 2,Paris,,37000.0,2700,47000
8876,75017 Paris 17e,Stage,bac + 3,Paris,,13500.0,0,27000
8877,92100 Boulogne-Billancourt,,,Paris,,66000.0,4700,85000
8878,Paris (75),"Temps plein, Freelance / Indépendant",,Paris,,142775.5,85551,200000
8879,Paris (75),CDI,bac + 3,Paris,,37000.0,2700,47000
8880,75009 Paris 9e,Stage,bac + 4,Paris,école de commerce,13500.0,0,27000
8881,Paris (75),"Stage, CDI",ingénieur,Paris,école de commerce,13500.0,0,27000
8882,75015 Paris 15e,,,Paris,,66000.0,4700,85000
8883,,,,,,66000.0,4700,85000
8884,Nantes (44),,,Nantes,,37000.0,2700,47000
8885,78140 Vélizy-Villacoublay,,bac + 5,Paris,,66000.0,4700,85000
8886,,,,,,37000.0,2700,47000
8887,Paris (75),"Temps plein, Freelance / Indépendant",,Paris,,142775.5,85551,200000
8888,Paris (75),CDI,bac + 2,Paris,,37000.0,2700,47000
8889,Paris 1er (75),CDI,bac + 5,Paris,,37000.0,2700,47000
8890,93100 Montreuil,,bac + 4,Paris,,37000.0,2700,47000
8891,Paris (75),CDD,,Paris,,37000.0,2700,47000
8892,Île-de-France,"Temps plein, Freelance / Indépendant",,Paris,,142775.5,85551,200000
8893,Île-de-France,,,Paris,,66000.0,4700,85000
8894,,,,,,37000.0,2700,47000
8895,Paris 1er (75),CDI,bac + 5,Lyon,,13500.0,0,27000
8896,,,,,,13500.0,0,27000
8897,,,,,,37000.0,2700,47000
8898,,,,,,37000.0,2700,47000
8899,Gironde,"Temps plein, CDI",ingénieur,Lyon,,37000.0,2700,47000
8900,Villebon-sur-Yvette (91),CDI,,Lyon,autodidacte,37000.0,2700,47000
8901,L'Isle-Adam (95),"Temps plein, CDI",bac + 2,Lyon,,37000.0,2700,47000
8902,Saverne (67),,bac + 5,Lyon,,37000.0,2700,47000
8903,,,,,,37000.0,2700,47000
8904,Le Mesnil-le-Roi (78),"Temps plein, CDI",ingénieur,Toulouse,,37000.0,2700,47000
8905,94230 Cachan,,ingénieur,Toulouse,,37000.0,2700,47000
8906,Enghien-les-Bains (95),CDI,ingénieur,Nantes,,37000.0,2700,47000
8907,,,,,,37000.0,2700,47000
8908,,,,,,66000.0,4700,85000
8909,34000 Montpellier,"Temps plein, CDI",,Bordeaux,,37000.0,2700,47000
8910,37200 Tours,,bac + 2,Bordeaux,école de commerce,13500.0,0,27000
8911,,,,,,37000.0,2700,47000
8912,71100 Chalon-sur-Saône,"Temps plein, CDI",bac + 2,Paris,,37000.0,2700,47000
8913,Lyon (69),,bac + 4,Lyon,école de commerce,37000.0,2700,47000
8914,,,,,,66000.0,4700,85000
8915,Lyon 6e (69),CDI,,Lyon,école de commerce,66000.0,4700,85000
8916,Haute-Garonne,CDI,bac + 5,Toulouse,,66000.0,4700,85000
8917,,,,,,37000.0,2700,47000
8918,Toulouse (31),,bac + 5,Toulouse,,13500.0,0,27000
8919,Toulouse (31),CDI,ingénieur,Toulouse,,37000.0,2700,47000
8920,Toulouse (31),CDI,ingénieur,Toulouse,,37000.0,2700,47000
8921,Nantes (44),CDI,bac + 2,Nantes,,37000.0,2700,47000
8922,Nantes (44),CDI,bac + 5,Nantes,,66000.0,4700,85000
8923,Bordeaux (33),,ingénieur,Bordeaux,,66000.0,4700,85000
8924,,,,,,66000.0,4700,85000
8925,Vélizy-Villacoublay (78),,,Paris,,66000.0,4700,85000
8926,,,,,,66000.0,4700,85000
8927,,,,,,66000.0,4700,85000
8928,Puteaux (92),"Temps plein, Freelance / Indépendant",,Paris,,142775.5,85551,200000
8929,Hauts-de-Seine,,ingénieur,Paris,,66000.0,4700,85000
8930,75010 Paris 10e,"Temps plein, CDI",ingénieur,Lyon,,37000.0,2700,47000
8931,,,,,,37000.0,2700,47000
8932,Ducos (MQ),CDI,,Lyon,,37000.0,2700,47000
8933,75010 Paris 10e,"Temps plein, CDI",ingénieur,Lyon,,37000.0,2700,47000
8934,06560 Valbonne,"Temps plein, CDI",ingénieur,Lyon,,66000.0,4700,85000
8935,France,CDD,ingénieur,Lyon,,37000.0,2700,47000
8936,,,,,,37000.0,2700,47000
8937,La Roche-sur-Yon (85),,bac + 2,Lyon,,37000.0,2700,47000
8938,75010 Paris 10e,"Temps plein, CDI",ingénieur,Lyon,,37000.0,2700,47000
8939,73410 Albens,"Temps plein, CDI",,Lyon,,37000.0,2700,47000
8940,,,,,,37000.0,2700,47000
8941,73410 Albens,"Temps plein, CDI",ingénieur,Lyon,,37000.0,2700,47000
8942,Aurillac (15),CDI,,Lyon,,37000.0,2700,47000
8943,,,,,,37000.0,2700,47000
8944,,,,,,37000.0,2700,47000
8945,,,,,,37000.0,2700,47000
8946,,,,,,37000.0,2700,47000
8947,94320 Thiais,CDI,bac + 2,Lyon,,13500.0,0,27000
8948,Archamps (74),"Temps plein, CDI",ingénieur,Lyon,,13500.0,0,27000
8949,,,,,,37000.0,2700,47000
8950,73290 La Motte-Servolex,"Temps plein, CDI",,Lyon,,37000.0,2700,47000
8951,Morangis (91),,,Lyon,,37000.0,2700,47000
8952,Montpellier (34),CDI,bac + 2,Lyon,,37000.0,2700,47000
8953,,,,,,37000.0,2700,47000
8954,Aix-en-Provence (13),CDI,bac + 2,Lyon,,37000.0,2700,47000
8955,Charenton-le-Pont (94),"Temps plein, CDI",,Lyon,,37000.0,2700,47000
8956,42650 Saint-Jean-Bonnefonds,"Temps plein, CDI",bac + 4,Lyon,,37000.0,2700,47000
8957,,,,,,13500.0,0,27000
8958,Hérault,Stage,,Lyon,,13500.0,0,27000
8959,Paris 10e (75),,,Lyon,,37000.0,2700,47000
8960,13008 Marseille 8e,"Temps plein, CDI",ingénieur,Lyon,,37000.0,2700,47000
8961,Paris (75),CDI,ingénieur,Lyon,école de commerce,66000.0,4700,85000
8962,Lyon (69),,ingénieur,Lyon,,37000.0,2700,47000
8963,Paris (75),"Temps plein, Freelance / Indépendant",,Paris,,142775.5,85551,200000
8964,Toulouse (31),CDI,bac + 3,Toulouse,,37000.0,2700,47000
8965,,,,,,37000.0,2700,47000
8966,Toulouse (31),CDI,,Toulouse,,37000.0,2700,47000
8967,Nantes (44),CDI,ingénieur,Nantes,grande école,37000.0,2700,47000
8968,,,,,,37000.0,2700,47000
8969,75009 Paris 9e,,,Paris,,37000.0,2700,47000
8970,,,,,,37000.0,2700,47000
8971,,,,,,37000.0,2700,47000
8972,Paris (75),CDI,,Paris,,37000.0,2700,47000
8973,Paris (75),"Temps plein, CDI",,Paris,,37000.0,2700,47000
8974,94200 Ivry-sur-Seine,CDI,bac + 5,Paris,,66000.0,4700,85000
8975,Paris 1er (75),CDI,ingénieur,Paris,,142775.5,85551,200000
8976,,,,,,66000.0,4700,85000
8977,Puteaux (92),,bac + 5,Paris,,66000.0,4700,85000
8978,Rhône,CDI,bac + 3,Lyon,,37000.0,2700,47000
8979,Balma (31),,,Toulouse,,37000.0,2700,47000
8980,,,,,,66000.0,4700,85000
8981,Paris (75),"Temps plein, CDI",,Paris,,66000.0,4700,85000
8982,Paris (75),CDI,bac + 4,Paris,,66000.0,4700,85000
8983,Paris 8e (75),CDI,,Paris,,66000.0,4700,85000
8984,,,,,,37000.0,2700,47000
8985,Haute-Garonne,,bac + 5,Toulouse,,37000.0,2700,47000
8986,Paris 8e (75),CDI,,Paris,,66000.0,4700,85000
8987,Paris 8e (75),CDI,,Paris,,37000.0,2700,47000
8988,75018 Paris 18e,Stage,ingénieur,Paris,,13500.0,0,27000
8989,,,,,,37000.0,2700,47000
8990,75011 Paris 11e,Stage,bac + 4,Paris,,13500.0,0,27000
8991,75018 Paris 18e,CDI,ingénieur,Paris,,37000.0,2700,47000
8992,Lyon 1er (69),CDI,ingénieur,Lyon,,37000.0,2700,47000
8993,Lyon (69),"Temps plein, CDD, Freelance / Indépendant, CDI, Contrat pro",ingénieur,Lyon,,37000.0,2700,47000
8994,Toulouse (31),"Temps plein, Freelance / Indépendant",bac + 4,Toulouse,,142775.5,85551,200000
8995,Toulouse (31),"Temps plein, CDI",bac + 5,Toulouse,,66000.0,4700,85000
8996,Toulouse (31),CDI,ingénieur,Toulouse,,37000.0,2700,47000
8997,Toulouse (31),,ingénieur,Toulouse,,37000.0,2700,47000
8998,Nantes (44),"Temps plein, CDI",,Nantes,,37000.0,2700,47000
8999,,,,,,66000.0,4700,85000
9000,Paris 7e (75),CDI,ingénieur,Paris,,37000.0,2700,47000
9001,Paris (75),,,Paris,,66000.0,4700,85000
9002,Paris (75),"Temps plein, Stage",bac + 2,Paris,,13500.0,0,27000
9003,,,,,,13500.0,0,27000
9004,Paris (75),,ingénieur,Paris,,66000.0,4700,85000
9005,Lyon 7e (69),CDI,,Lyon,,37000.0,2700,47000
9006,Lyon (69),CDI,ingénieur,Lyon,,37000.0,2700,47000
